sector,t_skills,m_skills,s_skills,s_activas,afinidad_t,afinidad_m,t_min,t_max,t_avg,clase_fatiga
7,"[0, 8, 7, 9, 6, 1, 3, 8, 3, 8, 0, 2, 8, 2, 1, 6, 6, 0, 0, 5]","[0, 1, 2, 0, 2, 0, 0, 0, 1, 0, 4, 7, 5, 4, 7, 0, 2, 0, 3, 10]","[5, 4, 3, 2, 7, 4, 0, 7, 6, 2, 6, 7, 6, 9, 3, 0, 3, 9, 9, 7]",27,0.15854848028789104,0.24361098625030372,9,43,26.14113424078426,3
12,"[5, 2, 6, 1, 4, 1, 8, 2, 2, 8, 6, 5, 3, 3, 5, 9, 6, 5, 6, 6]","[0, 0, 1, 0, 1, 1, 0, 0, 0, 2, 1, 8, 9, 7, 3, 5, 7, 4, 0, 7]","[0, 1, 3, 10, 8, 7, 9, 3, 6, 0, 9, 10, 6, 7, 7, 8, 6, 2, 7, 2]",13,0.9957059865382989,0.9730340027475292,8,51,27.73303806268457,0
16,"[0, 10, 1, 3, 0, 3, 4, 1, 7, 6, 1, 1, 7, 5, 10, 4, 6, 0, 1, 6]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 3, 6, 4, 4, 8, 2, 3, 1, 8]","[2, 0, 3, 9, 0, 3, 9, 4, 4, 7, 5, 5, 6, 6, 9, 2, 10, 7, 4, 6]",30,0.2345186508171514,0.26000395200469567,5,53,27.792710860114074,3
9,"[4, 5, 7, 2, 6, 5, 0, 8, 3, 2, 6, 0, 1, 7, 5, 1, 8, 2, 9, 6]","[0, 2, 2, 0, 0, 1, 1, 0, 0, 0, 10, 6, 8, 0, 7, 3, 8, 0, 0, 5]","[2, 2, 0, 0, 6, 8, 6, 3, 8, 4, 1, 0, 6, 7, 8, 7, 8, 7, 5, 8]",26,0.36708519662382233,0.2820106614931345,8,38,23.760478430582562,3
2,"[2, 9, 8, 6, 6, 10, 3, 10, 8, 0, 4, 2, 10, 9, 10, 5, 1, 7, 2, 1]","[1, 0, 0, 1, 2, 0, 1, 0, 2, 0, 6, 1, 7, 9, 10, 0, 7, 7, 5, 3]","[10, 5, 6, 3, 9, 5, 0, 1, 6, 9, 2, 7, 6, 2, 5, 7, 10, 1, 4, 5]",27,0.8010706907943846,1.046535583389043,5,57,31.212241960033758,0
7,"[3, 4, 1, 6, 3, 2, 9, 10, 2, 3, 1, 7, 9, 8, 9, 2, 10, 2, 7, 1]","[2, 0, 1, 0, 0, 2, 2, 0, 2, 1, 4, 2, 10, 9, 7, 8, 4, 4, 3, 9]","[8, 6, 8, 2, 3, 4, 6, 3, 2, 0, 0, 3, 4, 6, 4, 0, 1, 1, 6, 6]",12,0.9789048436958425,0.8771701184667431,7,37,21.37210708132891,0
8,"[4, 5, 7, 9, 2, 5, 2, 2, 6, 8, 7, 3, 10, 10, 2, 7, 2, 4, 4, 7]","[0, 0, 0, 2, 2, 2, 0, 0, 2, 2, 7, 2, 0, 2, 5, 2, 2, 7, 0, 4]","[1, 4, 4, 7, 9, 0, 3, 2, 6, 3, 9, 8, 10, 2, 9, 6, 6, 6, 3, 10]",10,0.07197186045660296,0.08703770976195771,2,43,22.77892114935294,2
14,"[6, 2, 10, 10, 7, 7, 0, 3, 6, 2, 5, 2, 1, 3, 2, 4, 2, 4, 3, 8]","[1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 7, 7, 1, 5, 5, 4, 5, 9, 3, 2]","[6, 7, 4, 7, 7, 3, 1, 6, 5, 7, 1, 4, 7, 3, 4, 7, 5, 5, 5, 4]",13,0.7566100617450767,0.6937523997968964,9,31,20.49070694538049,1
4,"[4, 2, 0, 1, 4, 3, 9, 1, 0, 4, 8, 8, 9, 2, 9, 4, 3, 3, 5, 4]","[0, 0, 0, 2, 0, 0, 0, 2, 0, 2, 1, 4, 3, 0, 2, 8, 10, 10, 5, 0]","[2, 0, 8, 6, 7, 3, 4, 8, 8, 6, 3, 6, 2, 7, 8, 6, 10, 1, 8, 3]",16,0.08242849661325266,0.08125430513749755,12,55,31.0619690061039,4
1,"[1, 8, 5, 3, 4, 8, 5, 9, 0, 7, 2, 1, 9, 9, 3, 0, 7, 2, 0, 2]","[1, 0, 1, 0, 0, 2, 0, 0, 1, 0, 9, 3, 5, 1, 10, 9, 1, 8, 9, 3]","[3, 5, 0, 7, 2, 6, 6, 2, 2, 6, 6, 5, 6, 5, 9, 3, 1, 0, 8, 8]",16,0.05496441316311087,0.15666774019803334,4,42,22.48866610113975,4
25,"[2, 2, 9, 7, 5, 7, 1, 8, 3, 4, 5, 0, 9, 5, 3, 7, 6, 6, 4, 1]","[0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 3, 7, 3, 9, 10, 9, 0, 4, 10, 1]","[8, 8, 1, 9, 5, 7, 4, 3, 5, 1, 4, 4, 4, 3, 6, 7, 0, 1, 6, 5]",21,0.44051770927667744,0.5710830044108169,10,24,16.78494559058153,2
10,"[10, 7, 7, 6, 9, 0, 7, 1, 1, 4, 6, 0, 6, 6, 6, 8, 0, 4, 6, 2]","[0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 8, 3, 3, 8, 5, 6, 1, 6, 1, 5]","[8, 2, 5, 3, 0, 1, 0, 7, 9, 5, 2, 1, 6, 7, 10, 2, 2, 1, 0, 8]",15,0.3617050201554566,0.2688685019130412,4,60,31.12365151251185,3
15,"[7, 1, 2, 0, 8, 8, 2, 6, 10, 2, 3, 0, 3, 0, 3, 6, 4, 4, 6, 2]","[0, 2, 2, 2, 1, 1, 1, 0, 0, 0, 10, 1, 3, 0, 3, 5, 9, 0, 1, 5]","[2, 10, 2, 2, 1, 6, 0, 7, 4, 0, 5, 0, 4, 3, 6, 10, 2, 10, 3, 8]",20,0.6109808655265836,0.5424562528996112,4,36,20.89590753410849,0
22,"[2, 5, 3, 9, 2, 5, 7, 6, 0, 2, 1, 8, 3, 3, 7, 2, 2, 4, 0, 4]","[0, 0, 2, 0, 0, 0, 2, 0, 1, 0, 9, 5, 6, 10, 5, 10, 5, 2, 4, 5]","[2, 1, 3, 2, 0, 1, 7, 5, 1, 3, 6, 0, 3, 8, 4, 0, 10, 4, 1, 10]",23,0.28307422942146093,0.22770561281116475,7,27,16.57886289071639,3
20,"[6, 7, 0, 0, 2, 6, 5, 1, 8, 4, 7, 7, 7, 10, 6, 1, 2, 1, 2, 1]","[0, 2, 0, 0, 0, 2, 2, 0, 1, 0, 7, 2, 1, 6, 10, 9, 5, 8, 5, 4]","[9, 4, 4, 10, 3, 4, 8, 8, 5, 4, 1, 7, 0, 7, 1, 0, 8, 6, 8, 0]",17,0.8472129656709781,0.943600272978292,7,47,27.31734566740423,0
9,"[10, 2, 4, 5, 5, 4, 1, 0, 6, 6, 3, 10, 4, 3, 5, 7, 8, 6, 6, 8]","[2, 0, 0, 2, 0, 0, 0, 0, 0, 2, 10, 5, 9, 10, 2, 3, 7, 1, 7, 8]","[3, 1, 3, 0, 4, 4, 4, 0, 0, 7, 2, 2, 3, 9, 7, 3, 9, 6, 8, 6]",10,0.5889542427363916,0.6476760264012007,6,58,29.300683394230106,1
6,"[5, 1, 4, 9, 7, 5, 5, 5, 3, 0, 6, 5, 3, 7, 5, 9, 9, 9, 4, 1]","[2, 0, 2, 0, 1, 2, 0, 0, 0, 0, 1, 6, 7, 9, 9, 3, 5, 10, 0, 6]","[2, 10, 9, 8, 4, 7, 3, 7, 0, 6, 7, 0, 0, 3, 0, 4, 9, 1, 8, 5]",12,0.7519926069014934,0.8005960140820712,11,46,27.34840256222917,1
22,"[4, 7, 3, 10, 4, 0, 8, 4, 5, 3, 3, 1, 6, 2, 8, 5, 7, 2, 6, 5]","[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 4, 3, 6, 7, 3, 7, 9, 2, 9, 2]","[10, 7, 0, 6, 4, 10, 0, 7, 2, 9, 6, 6, 1, 5, 7, 3, 5, 0, 4, 7]",29,0.24058612874410656,0.21707657827326007,4,22,15.440069542141563,3
11,"[3, 1, 0, 1, 1, 3, 0, 4, 2, 9, 3, 4, 1, 1, 5, 6, 10, 4, 3, 6]","[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2, 4, 7, 4, 6, 3, 2, 6, 1, 4]","[2, 3, 0, 5, 2, 5, 4, 6, 10, 7, 8, 4, 6, 0, 0, 7, 1, 5, 10, 3]",28,0.21203146698828462,-0.03216986178297179,11,32,21.177227924355687,4
7,"[4, 8, 2, 1, 3, 0, 4, 2, 8, 3, 5, 2, 5, 2, 8, 6, 3, 10, 7, 7]","[1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 2, 9, 4, 2, 1, 7, 0, 0, 1, 3]","[2, 0, 5, 0, 3, 9, 7, 6, 3, 0, 3, 4, 7, 2, 5, 7, 5, 10, 0, 0]",23,1.0151657695960115,0.8293450337862325,4,54,27.649673609760033,0
10,"[0, 6, 9, 0, 4, 4, 1, 2, 4, 1, 3, 1, 9, 3, 0, 9, 9, 5, 6, 1]","[1, 1, 0, 2, 0, 0, 0, 0, 2, 0, 5, 4, 3, 8, 0, 1, 6, 8, 0, 5]","[1, 4, 3, 8, 5, 0, 5, 6, 7, 1, 7, 7, 4, 1, 7, 10, 3, 8, 5, 7]",23,0.438961132410564,0.41436023317253856,9,27,16.42508378641139,2
4,"[5, 2, 6, 0, 9, 7, 8, 8, 1, 3, 8, 1, 7, 7, 5, 6, 9, 4, 7, 4]","[1, 0, 2, 0, 0, 0, 2, 2, 2, 0, 0, 8, 0, 4, 9, 6, 2, 0, 5, 3]","[0, 4, 5, 6, 5, 4, 4, 5, 5, 2, 7, 7, 6, 0, 0, 8, 6, 3, 5, 0]",26,0.7862846812955917,0.5356026291820204,2,59,31.647931822984535,1
10,"[1, 4, 1, 0, 2, 3, 6, 0, 7, 4, 0, 3, 2, 0, 6, 4, 2, 10, 2, 7]","[0, 2, 0, 2, 0, 0, 0, 1, 0, 0, 5, 1, 2, 6, 2, 4, 5, 2, 4, 2]","[0, 6, 5, 8, 1, 3, 7, 1, 5, 2, 10, 2, 7, 8, 5, 2, 4, 10, 7, 6]",19,0.29072773682540753,0.44987029685048663,7,38,20.214761167065063,2
5,"[6, 3, 10, 1, 9, 6, 0, 4, 6, 0, 1, 4, 10, 2, 0, 3, 0, 4, 4, 5]","[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 6, 2, 6, 6, 8, 7, 2, 3, 9, 9]","[9, 0, 10, 4, 0, 5, 0, 9, 10, 6, 7, 7, 10, 5, 3, 0, 2, 1, 1, 3]",21,0.42233284935464244,0.7147647206619525,9,45,27.898497718776316,2
25,"[5, 1, 10, 0, 0, 5, 3, 2, 4, 0, 1, 5, 4, 5, 2, 9, 7, 5, 5, 7]","[2, 0, 0, 1, 0, 0, 2, 2, 0, 0, 10, 1, 0, 2, 0, 0, 4, 10, 2, 0]","[10, 0, 7, 0, 6, 7, 10, 7, 3, 4, 0, 6, 4, 6, 10, 4, 9, 1, 5, 3]",11,0.6031020656887076,0.6727630955173105,0,44,21.130130973317534,1
7,"[3, 0, 2, 7, 0, 3, 6, 8, 0, 1, 5, 8, 4, 0, 9, 2, 9, 4, 0, 5]","[1, 0, 0, 2, 0, 1, 0, 2, 2, 2, 0, 5, 1, 7, 5, 2, 9, 7, 8, 5]","[1, 5, 3, 6, 9, 0, 10, 4, 7, 0, 6, 0, 2, 8, 8, 5, 0, 8, 8, 4]",27,0.8010608710426084,0.7235888055787709,8,43,25.64702581156387,1
20,"[6, 6, 9, 8, 9, 5, 2, 6, 8, 5, 3, 0, 2, 4, 5, 7, 7, 6, 9, 7]","[0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 3, 9, 6, 0, 9, 4, 2, 6, 3, 6]","[9, 4, 4, 7, 0, 8, 4, 9, 5, 3, 4, 10, 0, 5, 6, 3, 4, 7, 2, 0]",26,0.5342140292694851,0.39667886296985383,5,24,15.202559654546516,4
7,"[0, 4, 4, 8, 0, 7, 0, 7, 10, 1, 6, 8, 2, 5, 3, 2, 8, 2, 2, 4]","[1, 1, 0, 0, 1, 2, 0, 2, 0, 0, 2, 8, 3, 5, 5, 8, 0, 6, 3, 2]","[4, 2, 2, 0, 5, 7, 0, 3, 4, 0, 2, 1, 5, 2, 6, 5, 4, 7, 1, 4]",26,0.02684469280993485,0.15786399445344934,4,33,18.042683205169524,4
5,"[9, 0, 0, 0, 2, 5, 8, 5, 9, 2, 0, 7, 6, 0, 0, 6, 7, 10, 2, 9]","[0, 0, 0, 2, 0, 0, 0, 2, 0, 1, 0, 6, 2, 2, 2, 6, 3, 2, 2, 9]","[1, 1, 8, 1, 5, 6, 1, 1, 0, 7, 2, 0, 2, 0, 7, 8, 7, 10, 8, 5]",11,0.6801039079077691,0.7458256023701074,-1,31,15.340176994873085,1
10,"[4, 9, 5, 10, 5, 5, 1, 7, 6, 1, 4, 4, 1, 0, 8, 3, 10, 8, 0, 3]","[2, 2, 2, 2, 1, 1, 0, 0, 0, 0, 3, 6, 6, 9, 0, 3, 8, 4, 7, 7]","[1, 1, 6, 9, 10, 2, 8, 4, 7, 3, 5, 1, 8, 6, 10, 2, 6, 2, 7, 4]",23,0.42434641051920063,0.4388057222871418,-1,24,12.066213453578166,2
10,"[6, 10, 0, 4, 6, 0, 6, 2, 0, 7, 4, 2, 6, 7, 0, 2, 8, 8, 2, 7]","[0, 0, 2, 2, 2, 2, 1, 0, 0, 0, 5, 2, 5, 0, 0, 6, 1, 10, 6, 4]","[0, 3, 2, 7, 6, 6, 0, 6, 9, 8, 2, 0, 6, 3, 2, 3, 5, 5, 10, 5]",14,0.5968819434559229,0.4832781869147729,8,43,25.41219430087489,2
0,"[0, 0, 5, 0, 6, 5, 2, 6, 2, 4, 0, 6, 6, 6, 8, 4, 3, 1, 3, 0]","[0, 1, 2, 2, 0, 1, 1, 1, 1, 0, 10, 10, 0, 8, 0, 10, 8, 4, 7, 2]","[2, 3, 8, 2, 8, 8, 8, 4, 4, 9, 6, 5, 4, 1, 8, 7, 1, 7, 2, 0]",30,0.420730304329074,0.1805192670923803,10,47,29.259694333361164,2
4,"[2, 4, 10, 6, 5, 2, 9, 2, 0, 8, 8, 5, 8, 4, 5, 0, 2, 7, 8, 4]","[0, 0, 0, 0, 1, 0, 0, 2, 2, 0, 10, 0, 0, 8, 5, 3, 9, 10, 4, 10]","[2, 9, 1, 3, 8, 7, 0, 4, 8, 4, 8, 3, 9, 3, 9, 7, 5, 7, 3, 4]",15,0.7604568983000084,0.7722924370385101,10,60,33.66465180881532,1
5,"[10, 2, 1, 3, 0, 5, 2, 3, 8, 10, 3, 0, 8, 2, 5, 3, 5, 5, 0, 8]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 9, 0, 5, 7, 7, 7, 5, 3]","[2, 9, 6, 3, 0, 7, 7, 6, 7, 5, 6, 4, 8, 1, 6, 7, 6, 4, 3, 2]",18,0.48570598762294515,0.4027055178178077,6,34,20.42469605508811,2
23,"[0, 7, 8, 8, 2, 3, 7, 6, 3, 1, 7, 7, 1, 0, 2, 2, 2, 0, 4, 4]","[0, 2, 2, 1, 1, 2, 0, 2, 0, 0, 9, 0, 6, 6, 4, 0, 2, 3, 5, 1]","[5, 9, 5, 9, 9, 0, 3, 4, 8, 8, 3, 7, 5, 6, 5, 0, 5, 9, 6, 9]",26,0.7326808286497668,0.7013456877489848,7,45,25.24426001965843,1
3,"[10, 10, 10, 6, 4, 1, 3, 3, 6, 7, 6, 9, 0, 4, 5, 5, 5, 0, 2, 8]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 6, 3, 10, 9, 8, 7, 0, 2]","[6, 5, 2, 0, 2, 7, 2, 4, 0, 7, 8, 10, 6, 0, 0, 9, 8, 10, 3, 7]",23,0.3474146715941464,0.25348722818743097,4,30,18.804567212579446,3
18,"[3, 1, 2, 1, 2, 3, 2, 9, 9, 0, 3, 8, 0, 9, 10, 4, 6, 8, 7, 1]","[0, 0, 2, 1, 2, 0, 0, 2, 2, 0, 2, 0, 7, 2, 1, 4, 2, 9, 5, 0]","[3, 8, 0, 3, 10, 0, 1, 9, 3, 6, 6, 2, 6, 0, 2, 7, 9, 5, 6, 4]",17,0.27898582789806026,0.29686969624563553,6,42,22.356921260249635,3
16,"[8, 6, 6, 8, 4, 3, 6, 5, 1, 8, 9, 4, 9, 7, 0, 4, 2, 2, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 2, 3, 5, 3, 2, 6, 0, 10, 1, 5, 9]","[0, 1, 0, 9, 3, 0, 7, 7, 2, 3, 3, 4, 5, 5, 5, 5, 3, 7, 8, 0]",13,0.1762550896803325,0.1507645192505481,10,47,29.84560998797394,4
22,"[7, 7, 1, 0, 2, 1, 5, 0, 0, 3, 2, 0, 3, 6, 6, 5, 9, 9, 10, 10]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 9, 4, 0, 2, 0, 2, 6, 2, 3]","[8, 9, 1, 2, 8, 0, 9, 4, 8, 6, 3, 3, 0, 7, 8, 7, 9, 0, 7, 8]",22,0.5820473376316333,0.5091657525217258,0,25,13.22390200543504,3
25,"[0, 2, 4, 0, 1, 3, 1, 8, 1, 10, 9, 9, 5, 4, 3, 7, 2, 6, 5, 0]","[1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 6, 5, 7, 0, 5, 0, 9, 7, 4, 7]","[6, 1, 3, 3, 4, 1, 9, 10, 9, 10, 3, 3, 7, 7, 5, 8, 9, 5, 0, 5]",29,0.05167558361498503,0.0755883362661542,1,60,30.38002216076153,4
2,"[6, 3, 7, 6, 10, 6, 5, 2, 2, 6, 8, 0, 4, 7, 6, 1, 7, 0, 7, 4]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 5, 5, 4, 5, 10, 0, 5, 5]","[7, 5, 6, 10, 4, 2, 7, 2, 5, 2, 9, 9, 9, 10, 7, 1, 3, 1, 7, 3]",30,0.23832010838486362,0.39207767398979665,5,53,30.06425055007297,3
15,"[3, 0, 5, 2, 7, 6, 0, 5, 1, 0, 5, 7, 4, 0, 3, 1, 3, 6, 5, 8]","[2, 0, 2, 0, 2, 2, 0, 0, 0, 1, 2, 0, 8, 9, 2, 10, 10, 2, 9, 1]","[5, 1, 3, 2, 4, 0, 9, 4, 4, 7, 3, 2, 4, 7, 2, 8, 5, 6, 0, 8]",12,0.6551020711022135,0.7313719019708135,4,50,26.896579728195523,1
25,"[7, 6, 6, 1, 0, 1, 5, 7, 0, 7, 3, 3, 5, 7, 6, 4, 2, 10, 2, 1]","[1, 0, 0, 0, 2, 0, 1, 0, 2, 0, 4, 1, 10, 7, 9, 6, 4, 5, 7, 0]","[10, 1, 3, 0, 4, 2, 4, 5, 3, 2, 8, 6, 3, 5, 0, 2, 0, 4, 3, 4]",17,0.4260248446032447,0.5726495697482992,11,36,23.75808789002147,2
8,"[1, 9, 2, 3, 8, 0, 7, 2, 0, 8, 5, 7, 7, 10, 6, 5, 4, 9, 1, 7]","[1, 0, 0, 1, 0, 2, 1, 0, 0, 0, 6, 4, 10, 0, 10, 0, 8, 5, 6, 3]","[6, 9, 0, 0, 3, 5, 0, 10, 2, 0, 6, 4, 6, 5, 7, 5, 6, 0, 4, 9]",16,0.5986203077556659,0.5652143445988055,3,46,25.236055529167153,2
10,"[9, 0, 5, 6, 7, 8, 8, 4, 4, 0, 5, 4, 1, 7, 2, 0, 8, 0, 0, 10]","[2, 0, 2, 1, 0, 0, 0, 2, 2, 0, 4, 5, 8, 7, 8, 7, 6, 0, 6, 4]","[3, 5, 5, 6, 5, 4, 3, 5, 8, 0, 4, 5, 8, 4, 0, 0, 1, 9, 7, 0]",24,0.436767646648378,0.5550735006831489,1,25,13.098233984739892,2
25,"[3, 1, 0, 4, 1, 3, 4, 7, 0, 10, 7, 1, 0, 10, 6, 2, 8, 8, 6, 3]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 4, 7, 6, 5, 8, 9, 3, 10, 10]","[6, 8, 3, 9, 6, 8, 5, 5, 7, 0, 2, 10, 10, 5, 10, 4, 8, 3, 7, 3]",25,0.8766599486403444,0.8057928243512189,3,29,13.989233349172165,0
2,"[6, 8, 5, 5, 9, 4, 2, 5, 10, 10, 7, 0, 4, 1, 2, 6, 5, 1, 7, 5]","[0, 2, 2, 2, 2, 2, 2, 1, 2, 0, 9, 7, 6, 1, 3, 4, 7, 3, 3, 2]","[2, 7, 7, 1, 5, 0, 2, 4, 0, 7, 0, 8, 10, 3, 6, 4, 7, 2, 4, 1]",25,0.7198846201257885,0.8440101222626295,9,28,17.215881274114842,1
0,"[3, 3, 6, 6, 6, 3, 7, 7, 4, 5, 10, 4, 5, 6, 3, 4, 4, 0, 0, 2]","[1, 0, 1, 2, 0, 2, 0, 0, 0, 2, 8, 10, 3, 7, 7, 10, 6, 7, 5, 8]","[1, 8, 3, 6, 7, 7, 2, 1, 8, 9, 1, 4, 10, 3, 1, 5, 3, 10, 7, 4]",10,0.5883690166842672,0.3832487921615147,2,33,18.389918392940842,2
11,"[10, 1, 4, 5, 5, 0, 6, 3, 0, 4, 5, 0, 5, 3, 6, 5, 2, 2, 0, 1]","[2, 1, 2, 0, 0, 1, 1, 0, 0, 0, 7, 0, 5, 5, 3, 0, 2, 4, 9, 1]","[8, 4, 2, 9, 6, 7, 10, 0, 5, 6, 7, 9, 6, 9, 5, 3, 2, 0, 7, 3]",20,0.34351508557147487,0.2535542753293807,5,28,17.35424703798158,3
2,"[9, 0, 10, 5, 8, 3, 8, 4, 1, 6, 0, 2, 7, 3, 5, 2, 0, 6, 10, 7]","[0, 0, 0, 1, 2, 0, 1, 0, 1, 2, 5, 7, 7, 5, 3, 5, 3, 6, 3, 10]","[7, 3, 5, 2, 1, 0, 5, 0, 3, 4, 4, 0, 4, 10, 7, 5, 1, 5, 3, 2]",16,0.32021467114408003,0.24876590574576413,5,19,11.300583031535961,3
19,"[8, 7, 3, 0, 5, 0, 9, 7, 5, 7, 5, 4, 2, 4, 8, 0, 9, 8, 2, 3]","[2, 0, 2, 1, 0, 0, 0, 0, 2, 0, 6, 10, 1, 2, 3, 0, 9, 8, 1, 10]","[4, 8, 3, 5, 3, 8, 0, 2, 6, 5, 1, 8, 5, 2, 3, 10, 2, 2, 6, 6]",24,0.6332646002836153,0.6012330849350264,5,22,14.629164981995984,1
15,"[6, 0, 0, 3, 0, 1, 7, 10, 0, 10, 5, 3, 0, 7, 4, 7, 3, 2, 0, 5]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 6, 3, 7, 4, 5, 6, 5, 4]","[8, 0, 0, 3, 5, 0, 5, 6, 5, 3, 10, 7, 2, 1, 0, 4, 2, 7, 7, 1]",30,0.5637675672201387,0.5400462838026168,4,24,14.163782847844008,2
1,"[10, 3, 5, 4, 0, 4, 2, 1, 7, 0, 10, 6, 1, 4, 6, 2, 6, 1, 1, 1]","[2, 0, 2, 0, 2, 1, 0, 0, 0, 2, 2, 6, 10, 6, 9, 3, 2, 4, 4, 7]","[3, 2, 3, 0, 4, 6, 6, 6, 9, 6, 5, 7, 3, 6, 0, 2, 8, 4, 3, 0]",14,0.500203222640269,0.5058169650589814,3,61,32.539598082361245,2
24,"[7, 6, 0, 4, 0, 7, 4, 4, 5, 10, 1, 3, 7, 5, 3, 8, 1, 8, 4, 4]","[2, 0, 0, 1, 0, 2, 2, 0, 0, 2, 7, 7, 4, 9, 2, 7, 4, 2, 6, 7]","[5, 7, 7, 0, 8, 4, 3, 5, 8, 0, 5, 4, 3, 7, 5, 10, 4, 9, 7, 9]",10,0.8101303439878447,0.6800979843331068,3,25,12.688656899290843,1
9,"[0, 9, 3, 10, 4, 10, 0, 4, 2, 8, 3, 10, 10, 0, 6, 4, 5, 8, 3, 4]","[1, 1, 0, 0, 0, 0, 2, 0, 0, 0, 6, 5, 6, 9, 3, 8, 8, 0, 8, 7]","[3, 2, 6, 1, 5, 2, 4, 7, 9, 8, 2, 1, 0, 1, 1, 4, 0, 0, 7, 10]",25,0.10199842209379079,0.1378396539508256,1,40,22.06692403560143,0
25,"[2, 0, 2, 3, 10, 9, 2, 0, 3, 3, 4, 5, 2, 0, 3, 1, 3, 7, 4, 1]","[1, 0, 0, 2, 2, 0, 2, 2, 0, 1, 6, 6, 0, 4, 1, 8, 7, 3, 3, 10]","[2, 0, 3, 6, 5, 9, 0, 2, 2, 4, 7, 3, 2, 3, 6, 3, 2, 2, 4, 7]",10,0.43321712736288887,0.4510113155665601,5,27,18.28459975913869,2
17,"[10, 2, 7, 2, 0, 6, 6, 6, 5, 4, 7, 10, 7, 5, 3, 7, 2, 7, 6, 6]","[0, 1, 1, 0, 2, 0, 0, 1, 1, 0, 1, 0, 8, 0, 5, 8, 4, 2, 4, 9]","[5, 7, 9, 0, 0, 6, 10, 2, 2, 2, 9, 6, 1, 5, 0, 7, 2, 8, 0, 2]",12,0.11317643850384088,0.09551599955880932,2,47,25.829103998074913,4
21,"[8, 8, 6, 0, 5, 0, 9, 0, 4, 4, 9, 7, 6, 0, 4, 7, 3, 3, 3, 3]","[2, 0, 0, 0, 0, 1, 0, 1, 1, 0, 4, 8, 1, 8, 8, 4, 10, 8, 0, 9]","[8, 6, 4, 5, 6, 10, 3, 6, 1, 0, 7, 0, 10, 4, 0, 4, 0, 4, 2, 5]",11,0.6538748646652917,0.7622104711270328,5,34,19.84529709427774,1
23,"[7, 2, 8, 4, 9, 3, 10, 7, 0, 8, 10, 8, 9, 7, 8, 0, 7, 3, 3, 9]","[0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 2, 9, 2, 9, 8, 7, 4, 8, 0, 1]","[8, 8, 4, 6, 0, 10, 2, 6, 1, 6, 0, 3, 6, 3, 4, 0, 1, 9, 8, 2]",29,0.20362050179812,0.22158686550123766,11,20,15.404933423233897,3
18,"[2, 1, 9, 9, 7, 0, 3, 3, 7, 9, 9, 6, 1, 9, 3, 0, 9, 6, 1, 5]","[2, 0, 1, 1, 1, 0, 2, 0, 1, 0, 5, 0, 1, 1, 3, 10, 7, 7, 0, 3]","[3, 3, 1, 2, 2, 5, 1, 7, 0, 4, 6, 9, 6, 3, 7, 7, 8, 0, 8, 8]",16,0.48364567947909326,0.45147841258260873,11,25,16.970623131163364,2
23,"[8, 7, 0, 5, 10, 6, 6, 6, 9, 9, 9, 1, 9, 0, 2, 7, 0, 0, 9, 4]","[0, 0, 0, 1, 2, 1, 0, 2, 0, 0, 0, 0, 0, 2, 6, 3, 10, 6, 3, 6]","[4, 7, 1, 6, 2, 6, 5, 0, 3, 6, 2, 3, 7, 0, 10, 7, 6, 5, 8, 5]",25,0.17351384269802422,0.07286746842238219,5,40,21.927076390943434,4
12,"[1, 5, 6, 5, 5, 7, 9, 7, 10, 0, 7, 9, 9, 3, 3, 2, 9, 1, 4, 0]","[0, 0, 2, 2, 1, 0, 2, 1, 2, 2, 8, 10, 0, 3, 10, 9, 6, 4, 8, 4]","[6, 9, 0, 10, 6, 0, 4, 5, 5, 1, 5, 4, 2, 5, 7, 7, 2, 4, 3, 6]",29,0.8974078160662604,0.8918297222008033,9,24,16.07698728181992,0
8,"[5, 9, 3, 3, 4, 8, 8, 5, 6, 0, 5, 1, 0, 0, 4, 6, 5, 10, 3, 2]","[0, 0, 2, 1, 1, 2, 0, 2, 0, 0, 5, 0, 3, 5, 2, 5, 0, 6, 1, 5]","[5, 5, 5, 7, 8, 0, 7, 6, 5, 5, 9, 6, 9, 8, 2, 3, 5, 1, 8, 0]",16,0.8847332214863699,0.9024864959211605,1,35,19.919449829798214,2
